151	2.51e-20	2.51e-11	11
152	2.51e-20	2.51e-11	12
153	2.51e-20	2.51e-11	13
154	2.51e-20	2.51e-11	14
155	2.51e-20	2.51e-11	15
156	2.51e-20	2.51e-11	16
157	2.51e-20	2.51e-11	17
158	2.51e-20	2.51e-11	18
159	2.51e-20	2.51e-11	19
160	2.51e-20	3.98e-11	0
161	2.51e-20	3.98e-11	1
162	2.51e-20	3.98e-11	2
163	2.51e-20	3.98e-11	3
164	2.51e-20	3.98e-11	4
165	2.51e-20	3.98e-11	5
166	2.51e-20	3.98e-11	6
167	2.51e-20	3.98e-11	7
168	2.51e-20	3.98e-11	8
169	2.51e-20	3.98e-11	9
170	2.51e-20	3.98e-11	10
171	2.51e-20	3.98e-11	11
172	2.51e-20	3.98e-11	12
173	2.51e-20	3.98e-11	13
174	2.51e-20	3.98e-11	14
175	2.51e-20	3.98e-11	15
176	2.51e-20	3.98e-11	16
177	2.51e-20	3.98e-11	17
178	2.51e-20	3.98e-11	18
179	2.51e-20	3.98e-11	19
180	2.51e-20	6.31e-11	0
181	2.51e-20	6.31e-11	1
182	2.51e-20	6.31e-11	2
183	2.51e-20	6.31e-11	3
184	2.51e-20	6.31e-11	4
185	2.51e-20	6.31e-11	5
186	2.51e-20	6.31e-11	6
187	2.51e-20	6.31e-11	7
188	2.51e-20	6.31e-11	8
189	2.51e-20	6.31e-11	9
190	2.51e-20	6.31e-11	10
191	2.51e-20	6.31e-11	11
192	2.51e-20	6.31e-11	12
193	2.51e-20	6.31e-11	13
194	2.51e-20	6.31e-11	14
195	2.51e-20	6.31e-11	15
196	2.51e-20	6.31e-11	16
197	2.51e-20	6.31e-11	17
198	2.51e-20	6.31e-11	18
199	2.51e-20	6.31e-11	19
200	2.51e-20	1.00e-10	0
201	2.51e-20	1.00e-10	1
202	2.51e-20	1.00e-10	2
203	2.51e-20	1.00e-10	3
204	2.51e-20	1.00e-10	4
205	2.51e-20	1.00e-10	5
206	2.51e-20	1.00e-10	6
207	2.51e-20	1.00e-10	7
208	2.51e-20	1.00e-10	8
209	2.51e-20	1.00e-10	9
210	2.51e-20	1.00e-10	10
211	2.51e-20	1.00e-10	11
212	2.51e-20	1.00e-10	12
213	2.51e-20	1.00e-10	13
214	2.51e-20	1.00e-10	14
215	2.51e-20	1.00e-10	15
216	2.51e-20	1.00e-10	16
217	2.51e-20	1.00e-10	17
218	2.51e-20	1.00e-10	18
219	2.51e-20	1.00e-10	19
220	2.51e-20	1.58e-10	0
221	2.51e-20	1.58e-10	1
222	2.51e-20	1.58e-10	2
223	2.51e-20	1.58e-10	3
224	2.51e-20	1.58e-10	4
225	2.51e-20	1.58e-10	5
226	2.51e-20	1.58e-10	6
227	2.51e-20	1.58e-10	7
228	2.51e-20	1.58e-10	8
229	2.51e-20	1.58e-10	9
230	2.51e-20	1.58e-10	10
231	2.51e-20	1.58e-10	11
232	2.51e-20	1.58e-10	12
233	2.51e-20	1.58e-10	13
234	2.51e-20	1.58e-10	14
235	2.51e-20	1.58e-10	15
236	2.51e-20	1.58e-10	16
237	2.51e-20	1.58e-10	17
238	2.51e-20	1.58e-10	18
239	2.51e-20	1.58e-10	19
240	2.51e-20	2.51e-10	0
241	2.51e-20	2.51e-10	1
242	2.51e-20	2.51e-10	2
243	2.51e-20	2.51e-10	3
244	2.51e-20	2.51e-10	4
245	2.51e-20	2.51e-10	5
246	2.51e-20	2.51e-10	6
247	2.51e-20	2.51e-10	7
248	2.51e-20	2.51e-10	8
249	2.51e-20	2.51e-10	9
250	2.51e-20	2.51e-10	10
251	2.51e-20	2.51e-10	11
252	2.51e-20	2.51e-10	12
253	2.51e-20	2.51e-10	13
254	2.51e-20	2.51e-10	14
255	2.51e-20	2.51e-10	15
256	2.51e-20	2.51e-10	16
257	2.51e-20	2.51e-10	17
258	2.51e-20	2.51e-10	18
259	2.51e-20	2.51e-10	19
260	2.51e-20	3.98e-10	0
261	2.51e-20	3.98e-10	1
262	2.51e-20	3.98e-10	2
263	2.51e-20	3.98e-10	3
264	2.51e-20	3.98e-10	4
265	2.51e-20	3.98e-10	5
266	2.51e-20	3.98e-10	6
267	2.51e-20	3.98e-10	7
268	2.51e-20	3.98e-10	8
269	2.51e-20	3.98e-10	9
270	2.51e-20	3.98e-10	10
271	2.51e-20	3.98e-10	11
272	2.51e-20	3.98e-10	12
273	2.51e-20	3.98e-10	13
274	2.51e-20	3.98e-10	14
275	2.51e-20	3.98e-10	15
276	2.51e-20	3.98e-10	16
277	2.51e-20	3.98e-10	17
278	2.51e-20	3.98e-10	18
279	2.51e-20	3.98e-10	19
280	2.51e-20	6.31e-10	0
281	2.51e-20	6.31e-10	1
282	2.51e-20	6.31e-10	2
283	2.51e-20	6.31e-10	3
284	2.51e-20	6.31e-10	4
285	2.51e-20	6.31e-10	5
286	2.51e-20	6.31e-10	6
287	2.51e-20	6.31e-10	7
288	2.51e-20	6.31e-10	8
289	2.51e-20	6.31e-10	9
290	2.51e-20	6.31e-10	10
291	2.51e-20	6.31e-10	11
292	2.51e-20	6.31e-10	12
293	2.51e-20	6.31e-10	13
294	2.51e-20	6.31e-10	14
295	2.51e-20	6.31e-10	15
296	2.51e-20	6.31e-10	16
297	2.51e-20	6.31e-10	17
298	2.51e-20	6.31e-10	18
299	2.51e-20	6.31e-10	19
300	2.51e-20	1.00e-09	0
301	2.51e-20	1.00e-09	1
302	2.51e-20	1.00e-09	2
303	2.51e-20	1.00e-09	3
304	2.51e-20	1.00e-09	4
305	2.51e-20	1.00e-09	5
306	2.51e-20	1.00e-09	6
307	2.51e-20	1.00e-09	7
308	2.51e-20	1.00e-09	8
309	2.51e-20	1.00e-09	9
310	2.51e-20	1.00e-09	10
311	2.51e-20	1.00e-09	11
312	2.51e-20	1.00e-09	12
313	2.51e-20	1.00e-09	13
314	2.51e-20	1.00e-09	14
315	2.51e-20	1.00e-09	15
316	2.51e-20	1.00e-09	16
317	2.51e-20	1.00e-09	17
318	2.51e-20	1.00e-09	18
319	2.51e-20	1.00e-09	19
320	2.51e-20	1.58e-09	0
321	2.51e-20	1.58e-09	1
322	2.51e-20	1.58e-09	2
323	2.51e-20	1.58e-09	3
324	2.51e-20	1.58e-09	4
325	2.51e-20	1.58e-09	5
326	2.51e-20	1.58e-09	6
327	2.51e-20	1.58e-09	7
328	2.51e-20	1.58e-09	8
329	2.51e-20	1.58e-09	9
330	2.51e-20	1.58e-09	10
331	2.51e-20	1.58e-09	11
332	2.51e-20	1.58e-09	12
333	2.51e-20	1.58e-09	13
334	2.51e-20	1.58e-09	14
335	2.51e-20	1.58e-09	15
336	2.51e-20	1.58e-09	16
337	2.51e-20	1.58e-09	17
338	2.51e-20	1.58e-09	18
339	2.51e-20	1.58e-09	19
340	2.51e-20	2.51e-09	0
341	2.51e-20	2.51e-09	1
342	2.51e-20	2.51e-09	2
343	2.51e-20	2.51e-09	3
344	2.51e-20	2.51e-09	4
345	2.51e-20	2.51e-09	5
346	2.51e-20	2.51e-09	6
347	2.51e-20	2.51e-09	7
348	2.51e-20	2.51e-09	8
349	2.51e-20	2.51e-09	9
350	2.51e-20	2.51e-09	10
351	2.51e-20	2.51e-09	11
352	2.51e-20	2.51e-09	12
353	2.51e-20	2.51e-09	13
354	2.51e-20	2.51e-09	14
355	2.51e-20	2.51e-09	15
356	2.51e-20	2.51e-09	16
357	2.51e-20	2.51e-09	17
358	2.51e-20	2.51e-09	18
359	2.51e-20	2.51e-09	19
360	2.51e-20	3.98e-09	0
361	2.51e-20	3.98e-09	1
362	2.51e-20	3.98e-09	2
363	2.51e-20	3.98e-09	3
364	2.51e-20	3.98e-09	4
365	2.51e-20	3.98e-09	5
366	2.51e-20	3.98e-09	6
367	2.51e-20	3.98e-09	7
368	2.51e-20	3.98e-09	8
369	2.51e-20	3.98e-09	9
370	2.51e-20	3.98e-09	10
371	2.51e-20	3.98e-09	11
372	2.51e-20	3.98e-09	12
373	2.51e-20	3.98e-09	13
374	2.51e-20	3.98e-09	14
375	2.51e-20	3.98e-09	15
376	2.51e-20	3.98e-09	16
377	2.51e-20	3.98e-09	17
378	2.51e-20	3.98e-09	18
379	2.51e-20	3.98e-09	19
380	2.51e-20	6.31e-09	0
381	2.51e-20	6.31e-09	1
382	2.51e-20	6.31e-09	2
383	2.51e-20	6.31e-09	3
384	2.51e-20	6.31e-09	4
385	2.51e-20	6.31e-09	5
386	2.51e-20	6.31e-09	6
387	2.51e-20	6.31e-09	7
388	2.51e-20	6.31e-09	8
389	2.51e-20	6.31e-09	9
390	2.51e-20	6.31e-09	10
391	2.51e-20	6.31e-09	11
392	2.51e-20	6.31e-09	12
393	2.51e-20	6.31e-09	13
394	2.51e-20	6.31e-09	14
395	2.51e-20	6.31e-09	15
396	2.51e-20	6.31e-09	16
397	2.51e-20	6.31e-09	17
398	2.51e-20	6.31e-09	18
399	2.51e-20	6.31e-09	19
400	2.51e-20	1.00e-08	0
401	2.51e-20	1.00e-08	1
402	2.51e-20	1.00e-08	2
403	2.51e-20	1.00e-08	3
404	2.51e-20	1.00e-08	4
405	2.51e-20	1.00e-08	5
406	2.51e-20	1.00e-08	6
407	2.51e-20	1.00e-08	7
408	2.51e-20	1.00e-08	8
409	2.51e-20	1.00e-08	9
410	2.51e-20	1.00e-08	10
411	2.51e-20	1.00e-08	11
412	2.51e-20	1.00e-08	12
413	2.51e-20	1.00e-08	13
414	2.51e-20	1.00e-08	14
415	2.51e-20	1.00e-08	15
416	2.51e-20	1.00e-08	16
417	2.51e-20	1.00e-08	17
418	2.51e-20	1.00e-08	18
419	2.51e-20	1.00e-08	19
420	2.51e-20	1.58e-08	0
421	2.51e-20	1.58e-08	1
422	2.51e-20	1.58e-08	2
423	2.51e-20	1.58e-08	3
424	2.51e-20	1.58e-08	4
425	2.51e-20	1.58e-08	5
426	2.51e-20	1.58e-08	6
427	2.51e-20	1.58e-08	7
428	2.51e-20	1.58e-08	8
429	2.51e-20	1.58e-08	9
430	2.51e-20	1.58e-08	10
431	2.51e-20	1.58e-08	11
432	2.51e-20	1.58e-08	12
433	2.51e-20	1.58e-08	13
434	2.51e-20	1.58e-08	14
435	2.51e-20	1.58e-08	15
436	2.51e-20	1.58e-08	16
437	2.51e-20	1.58e-08	17
438	2.51e-20	1.58e-08	18
439	2.51e-20	1.58e-08	19
440	2.51e-20	2.51e-08	0
441	2.51e-20	2.51e-08	1
442	2.51e-20	2.51e-08	2
443	2.51e-20	2.51e-08	3
444	2.51e-20	2.51e-08	4
445	2.51e-20	2.51e-08	5
446	2.51e-20	2.51e-08	6
447	2.51e-20	2.51e-08	7
448	2.51e-20	2.51e-08	8
449	2.51e-20	2.51e-08	9
450	2.51e-20	2.51e-08	10
451	2.51e-20	2.51e-08	11
452	2.51e-20	2.51e-08	12
453	2.51e-20	2.51e-08	13
454	2.51e-20	2.51e-08	14
455	2.51e-20	2.51e-08	15
456	2.51e-20	2.51e-08	16
457	2.51e-20	2.51e-08	17
458	2.51e-20	2.51e-08	18
459	2.51e-20	2.51e-08	19
460	2.51e-20	3.98e-08	0
461	2.51e-20	3.98e-08	1
462	2.51e-20	3.98e-08	2
463	2.51e-20	3.98e-08	3
464	2.51e-20	3.98e-08	4
465	2.51e-20	3.98e-08	5
466	2.51e-20	3.98e-08	6
467	2.51e-20	3.98e-08	7
468	2.51e-20	3.98e-08	8
469	2.51e-20	3.98e-08	9
470	2.51e-20	3.98e-08	10
471	2.51e-20	3.98e-08	11
472	2.51e-20	3.98e-08	12
473	2.51e-20	3.98e-08	13
474	2.51e-20	3.98e-08	14
475	2.51e-20	3.98e-08	15
476	2.51e-20	3.98e-08	16
477	2.51e-20	3.98e-08	17
478	2.51e-20	3.98e-08	18
479	2.51e-20	3.98e-08	19
480	2.51e-20	6.31e-08	0
481	2.51e-20	6.31e-08	1
482	2.51e-20	6.31e-08	2
483	2.51e-20	6.31e-08	3
484	2.51e-20	6.31e-08	4
485	2.51e-20	6.31e-08	5
486	2.51e-20	6.31e-08	6
487	2.51e-20	6.31e-08	7
488	2.51e-20	6.31e-08	8
489	2.51e-20	6.31e-08	9
490	2.51e-20	6.31e-08	10
491	2.51e-20	6.31e-08	11
492	2.51e-20	6.31e-08	12
493	2.51e-20	6.31e-08	13
494	2.51e-20	6.31e-08	14
495	2.51e-20	6.31e-08	15
496	2.51e-20	6.31e-08	16
497	2.51e-20	6.31e-08	17
498	2.51e-20	6.31e-08	18
499	2.51e-20	6.31e-08	19
500	2.51e-20	1.00e-07	0
501	2.51e-20	1.00e-07	1
502	2.51e-20	1.00e-07	2
503	2.51e-20	1.00e-07	3
504	2.51e-20	1.00e-07	4
505	2.51e-20	1.00e-07	5
506	2.51e-20	1.00e-07	6
507	2.51e-20	1.00e-07	7
508	2.51e-20	1.00e-07	8
509	2.51e-20	1.00e-07	9
510	2.51e-20	1.00e-07	10
511	2.51e-20	1.00e-07	11
512	2.51e-20	1.00e-07	12
513	2.51e-20	1.00e-07	13
514	2.51e-20	1.00e-07	14
515	2.51e-20	1.00e-07	15
516	2.51e-20	1.00e-07	16
517	2.51e-20	1.00e-07	17
518	2.51e-20	1.00e-07	18
519	2.51e-20	1.00e-07	19
520	2.51e-20	1.58e-07	0
521	2.51e-20	1.58e-07	1
522	2.51e-20	1.58e-07	2
523	2.51e-20	1.58e-07	3
524	2.51e-20	1.58e-07	4
525	2.51e-20	1.58e-07	5
526	2.51e-20	1.58e-07	6
527	2.51e-20	1.58e-07	7
528	2.51e-20	1.58e-07	8
529	2.51e-20	1.58e-07	9
530	2.51e-20	1.58e-07	10
531	2.51e-20	1.58e-07	11
532	2.51e-20	1.58e-07	12
533	2.51e-20	1.58e-07	13
534	2.51e-20	1.58e-07	14
535	2.51e-20	1.58e-07	15
536	2.51e-20	1.58e-07	16
537	2.51e-20	1.58e-07	17
538	2.51e-20	1.58e-07	18
539	2.51e-20	1.58e-07	19
540	2.51e-20	2.51e-07	0
541	2.51e-20	2.51e-07	1
542	2.51e-20	2.51e-07	2
543	2.51e-20	2.51e-07	3
544	2.51e-20	2.51e-07	4
545	2.51e-20	2.51e-07	5
546	2.51e-20	2.51e-07	6
547	2.51e-20	2.51e-07	7
548	2.51e-20	2.51e-07	8
549	2.51e-20	2.51e-07	9
550	2.51e-20	2.51e-07	10
551	2.51e-20	2.51e-07	11
552	2.51e-20	2.51e-07	12
553	2.51e-20	2.51e-07	13
554	2.51e-20	2.51e-07	14
555	2.51e-20	2.51e-07	15
556	2.51e-20	2.51e-07	16
557	2.51e-20	2.51e-07	17
558	2.51e-20	2.51e-07	18
559	2.51e-20	2.51e-07	19
560	2.51e-20	3.98e-07	0
561	2.51e-20	3.98e-07	1
562	2.51e-20	3.98e-07	2
563	2.51e-20	3.98e-07	3
564	2.51e-20	3.98e-07	4
565	2.51e-20	3.98e-07	5
566	2.51e-20	3.98e-07	6
567	2.51e-20	3.98e-07	7
568	2.51e-20	3.98e-07	8
569	2.51e-20	3.98e-07	9
570	2.51e-20	3.98e-07	10
571	2.51e-20	3.98e-07	11
572	2.51e-20	3.98e-07	12
573	2.51e-20	3.98e-07	13
574	2.51e-20	3.98e-07	14
575	2.51e-20	3.98e-07	15
576	2.51e-20	3.98e-07	16
577	2.51e-20	3.98e-07	17
578	2.51e-20	3.98e-07	18
579	2.51e-20	3.98e-07	19
580	2.51e-20	6.31e-07	0
581	2.51e-20	6.31e-07	1
582	2.51e-20	6.31e-07	2
583	2.51e-20	6.31e-07	3
584	2.51e-20	6.31e-07	4
585	2.51e-20	6.31e-07	5
586	2.51e-20	6.31e-07	6
587	2.51e-20	6.31e-07	7
588	2.51e-20	6.31e-07	8
589	2.51e-20	6.31e-07	9
590	2.51e-20	6.31e-07	10
591	2.51e-20	6.31e-07	11
592	2.51e-20	6.31e-07	12
593	2.51e-20	6.31e-07	13
594	2.51e-20	6.31e-07	14
595	2.51e-20	6.31e-07	15
596	2.51e-20	6.31e-07	16
597	2.51e-20	6.31e-07	17
598	2.51e-20	6.31e-07	18
599	2.51e-20	6.31e-07	19
600	2.51e-20	1.00e-06	0
601	2.51e-20	1.00e-06	1
602	2.51e-20	1.00e-06	2
603	2.51e-20	1.00e-06	3
604	2.51e-20	1.00e-06	4
605	2.51e-20	1.00e-06	5
606	2.51e-20	1.00e-06	6
607	2.51e-20	1.00e-06	7
608	2.51e-20	1.00e-06	8
609	2.51e-20	1.00e-06	9
610	2.51e-20	1.00e-06	10
611	2.51e-20	1.00e-06	11
612	2.51e-20	1.00e-06	12
613	2.51e-20	1.00e-06	13
614	2.51e-20	1.00e-06	14
615	2.51e-20	1.00e-06	15
616	2.51e-20	1.00e-06	16
617	2.51e-20	1.00e-06	17
618	2.51e-20	1.00e-06	18
619	2.51e-20	1.00e-06	19
620	2.51e-20	1.58e-06	0
621	2.51e-20	1.58e-06	1
622	2.51e-20	1.58e-06	2
623	2.51e-20	1.58e-06	3
624	2.51e-20	1.58e-06	4
625	2.51e-20	1.58e-06	5
626	2.51e-20	1.58e-06	6
627	2.51e-20	1.58e-06	7
628	2.51e-20	1.58e-06	8
629	2.51e-20	1.58e-06	9
630	2.51e-20	1.58e-06	10
631	2.51e-20	1.58e-06	11
632	2.51e-20	1.58e-06	12
633	2.51e-20	1.58e-06	13
634	2.51e-20	1.58e-06	14
635	2.51e-20	1.58e-06	15
636	2.51e-20	1.58e-06	16
637	2.51e-20	1.58e-06	17
638	2.51e-20	1.58e-06	18
639	2.51e-20	1.58e-06	19
640	2.51e-20	2.51e-06	0
641	2.51e-20	2.51e-06	1
642	2.51e-20	2.51e-06	2
643	2.51e-20	2.51e-06	3
644	2.51e-20	2.51e-06	4
645	2.51e-20	2.51e-06	5
646	2.51e-20	2.51e-06	6
647	2.51e-20	2.51e-06	7
648	2.51e-20	2.51e-06	8
649	2.51e-20	2.51e-06	9
650	2.51e-20	2.51e-06	10
651	2.51e-20	2.51e-06	11
652	2.51e-20	2.51e-06	12
653	2.51e-20	2.51e-06	13
654	2.51e-20	2.51e-06	14
655	2.51e-20	2.51e-06	15
656	2.51e-20	2.51e-06	16
657	2.51e-20	2.51e-06	17
658	2.51e-20	2.51e-06	18
659	2.51e-20	2.51e-06	19
660	2.51e-20	3.98e-06	0
661	2.51e-20	3.98e-06	1
662	2.51e-20	3.98e-06	2
663	2.51e-20	3.98e-06	3
664	2.51e-20	3.98e-06	4
665	2.51e-20	3.98e-06	5
666	2.51e-20	3.98e-06	6
667	2.51e-20	3.98e-06	7
668	2.51e-20	3.98e-06	8
669	2.51e-20	3.98e-06	9
670	2.51e-20	3.98e-06	10
671	2.51e-20	3.98e-06	11
672	2.51e-20	3.98e-06	12
673	2.51e-20	3.98e-06	13
674	2.51e-20	3.98e-06	14
675	2.51e-20	3.98e-06	15
676	2.51e-20	3.98e-06	16
677	2.51e-20	3.98e-06	17
678	2.51e-20	3.98e-06	18
679	2.51e-20	3.98e-06	19
680	2.51e-20	6.31e-06	0
681	2.51e-20	6.31e-06	1
682	2.51e-20	6.31e-06	2
683	2.51e-20	6.31e-06	3
684	2.51e-20	6.31e-06	4
685	2.51e-20	6.31e-06	5
686	2.51e-20	6.31e-06	6
687	2.51e-20	6.31e-06	7
688	2.51e-20	6.31e-06	8
689	2.51e-20	6.31e-06	9
690	2.51e-20	6.31e-06	10
691	2.51e-20	6.31e-06	11
692	2.51e-20	6.31e-06	12
693	2.51e-20	6.31e-06	13
694	2.51e-20	6.31e-06	14
695	2.51e-20	6.31e-06	15
696	2.51e-20	6.31e-06	16
697	2.51e-20	6.31e-06	17
698	2.51e-20	6.31e-06	18
699	2.51e-20	6.31e-06	19
700	2.51e-20	1.00e-05	0
701	2.51e-20	1.00e-05	1
702	2.51e-20	1.00e-05	2
703	2.51e-20	1.00e-05	3
704	2.51e-20	1.00e-05	4
705	2.51e-20	1.00e-05	5
706	2.51e-20	1.00e-05	6
707	2.51e-20	1.00e-05	7
708	2.51e-20	1.00e-05	8
709	2.51e-20	1.00e-05	9
710	2.51e-20	1.00e-05	10
711	2.51e-20	1.00e-05	11
712	2.51e-20	1.00e-05	12
713	2.51e-20	1.00e-05	13
714	2.51e-20	1.00e-05	14
715	2.51e-20	1.00e-05	15
716	2.51e-20	1.00e-05	16
717	2.51e-20	1.00e-05	17
718	2.51e-20	1.00e-05	18
719	2.51e-20	1.00e-05	19
720	2.51e-20	1.58e-05	0
721	2.51e-20	1.58e-05	1
722	2.51e-20	1.58e-05	2
723	2.51e-20	1.58e-05	3
724	2.51e-20	1.58e-05	4
725	2.51e-20	1.58e-05	5
726	2.51e-20	1.58e-05	6
727	2.51e-20	1.58e-05	7
728	2.51e-20	1.58e-05	8
729	2.51e-20	1.58e-05	9
730	2.51e-20	1.58e-05	10
731	2.51e-20	1.58e-05	11
732	2.51e-20	1.58e-05	12
733	2.51e-20	1.58e-05	13
734	2.51e-20	1.58e-05	14
735	2.51e-20	1.58e-05	15
736	2.51e-20	1.58e-05	16
737	2.51e-20	1.58e-05	17
738	2.51e-20	1.58e-05	18
739	2.51e-20	1.58e-05	19
740	2.51e-20	2.51e-05	0
741	2.51e-20	2.51e-05	1
742	2.51e-20	2.51e-05	2
743	2.51e-20	2.51e-05	3
744	2.51e-20	2.51e-05	4
745	2.51e-20	2.51e-05	5
746	2.51e-20	2.51e-05	6
747	2.51e-20	2.51e-05	7
748	2.51e-20	2.51e-05	8
749	2.51e-20	2.51e-05	9
750	2.51e-20	2.51e-05	10
751	2.51e-20	2.51e-05	11
752	2.51e-20	2.51e-05	12
753	2.51e-20	2.51e-05	13
754	2.51e-20	2.51e-05	14
755	2.51e-20	2.51e-05	15
756	2.51e-20	2.51e-05	16
757	2.51e-20	2.51e-05	17
758	2.51e-20	2.51e-05	18
759	2.51e-20	2.51e-05	19
760	2.51e-20	3.98e-05	0
761	2.51e-20	3.98e-05	1
762	2.51e-20	3.98e-05	2
763	2.51e-20	3.98e-05	3
764	2.51e-20	3.98e-05	4
765	2.51e-20	3.98e-05	5
766	2.51e-20	3.98e-05	6
767	2.51e-20	3.98e-05	7
768	2.51e-20	3.98e-05	8
769	2.51e-20	3.98e-05	9
770	2.51e-20	3.98e-05	10
771	2.51e-20	3.98e-05	11
772	2.51e-20	3.98e-05	12
773	2.51e-20	3.98e-05	13
774	2.51e-20	3.98e-05	14
775	2.51e-20	3.98e-05	15
776	2.51e-20	3.98e-05	16
